,id,install_date,installed,lat,locality,locked,lon,num_bikes,num_docks,num_empty,removal_date,temporary
587,200176,2013-10-08 09:25:00,True,51.470538,"Sheepcote Lane, Battersea",False,-0.163041,18,27,8,,False
588,200116,2013-10-10 12:02:00,True,51.489591,"Vereker Road, West Kensington",False,-0.209378,13,32,18,,False
589,300002,2013-10-14 10:43:00,True,51.494347,"Brook Green South, Brook Green",False,-0.215804,5,33,28,,False
590,200215,2013-10-14 14:14:00,True,51.486062,"Greyhound Road, Hammersmith",False,-0.214428,11,37,26,,False
591,200180,2013-10-15 15:12:00,True,51.467064,"South Park, Sands End",False,-0.193502,2,28,25,,False
592,200191,2013-10-16 15:28:00,True,51.45787,"Spencer Park, Wandsworth Common",False,-0.174691,19,25,5,,False
593,300014,,True,51.466633,"Falcon Road, Clapham Junction",False,-0.169821,26,28,2,2013-10-15 11:47:00,False
594,200081,2013-10-15 12:15:00,True,51.48357,"Coomer Place, West Kensington",False,-0.202038,15,27,12,,False
595,200179,2013-10-17 12:47:00,True,51.472865,"Silverthorne Road, Battersea",False,-0.148059,16,28,12,,False
596,300025,2013-10-16 13:35:00,True,51.498241,"Archbishop's Park, Waterloo",False,-0.117495,11,23,12,,False
597,200192,2013-10-16 15:37:00,True,51.469161,"Fawcett Close, Battersea",False,-0.174485,6,36,30,,False
598,300026,2013-10-17 12:52:00,True,51.519042,"All Saints' Road, Portobello",False,-0.204764,11,22,11,,False
599,200182,2013-10-20 15:16:00,True,51.483732,"Rainville Road, Hammersmith",False,-0.223852,6,36,30,,False
600,200200,2013-10-18 16:40:00,True,51.501732,"Great Suffolk Street, The Borough",False,-0.100292,8,21,11,,False
601,200178,2013-10-18 09:19:00,True,51.498865,"Buckingham Gate, Westminster",False,-0.137424,2,16,14,,False
602,200181,2013-10-21 10:19:00,True,51.500353,"Richmond Way, Shepherd's Bush",False,-0.217515,8,27,19,,False
603,200171,2013-10-21 11:54:00,True,51.46904,"Peterborough Road, Sands End",False,-0.196274,5,30,25,,False
604,300009,2013-10-21 10:40:00,True,51.481805,"World's End Place, West Chelsea",False,-0.180274,17,22,5,,False
605,300034,2013-10-22 11:42:00,True,51.51687,"St. Mark's Road, North Kensington",False,-0.213872,18,23,5,,False
606,300030,2013-10-22 12:33:00,True,51.480898,"Thorndike Close, West Chelsea",False,-0.183853,1,25,24,,False
607,300022,2013-10-15 15:49:00,True,51.511486,"Evesham Street, Avondale",False,-0.21819,25,29,4,,False
608,200196,2013-10-23 15:51:00,True,51.470847,"Simpson Street, Clapham Junction",False,-0.170703,15,25,9,,False
609,200223,2013-10-23 10:20:00,True,51.482678,"Ashmole Estate, Oval",False,-0.117661,32,34,2,,False
610,200221,2013-10-24 11:40:00,True,51.482944,"Crabtree Lane, Fulham",False,-0.219346,3,27,22,,False
611,200040,2013-10-24 12:36:00,True,51.468418,"Broomhouse Lane, Parsons Green",False,-0.199135,24,29,5,,False
612,200220,2013-10-24 14:30:00,True,51.49968,"Blythe Road West, Shepherd's Bush",False,-0.221791,9,21,11,,False
613,300005,2013-11-06 09:45:00,True,51.477292,"Ethelburga Estate, Battersea Park",False,-0.164786,5,30,25,,False
614,200212,2013-10-25 11:31:00,True,51.46437,"Grant Road West, Clapham Junction",False,-0.174619,24,57,33,,False
615,300020,2013-10-25 13:49:00,True,51.49087,"West Kensington Station, West Kensington",False,-0.206029,1,22,21,,False
616,300023,2013-10-27 15:28:00,True,51.51632,"All Saints Church, Portobello",False,-0.202608,24,37,13,,False
617,200189,2013-10-27 09:38:00,True,51.484984,"Phene Street, Chelsea",False,-0.167919,4,24,20,,False
618,200124,2013-10-27 10:34:00,True,51.51323,"Clarendon Road, Avondale",False,-0.211593,10,24,14,,False
619,300013,2013-10-28 12:45:00,True,51.474376,"Austin Road, Battersea Park",False,-0.155442,14,24,10,,False
620,200113,2013-10-28 15:55:00,True,51.461083,"Smugglers Way, Wandsworth",False,-0.191722,2,28,26,,False
621,300004,2013-10-29 16:18:00,True,51.4961,"Olympia Way, Olympia",False,-0.208158,8,38,30,,False
622,200209,2013-10-30 12:29:00,True,51.501594,"Shepherd's Bush Road North, Shepherd's Bush",False,-0.222293,9,34,25,,False
623,300037,2013-10-30 14:26:00,True,51.494223,"Ravenscourt Park Station, Hammersmith",False,-0.236769,13,26,13,,False
624,300036,2013-10-30 15:41:00,True,51.476149,"Teversham Lane, Stockwell",False,-0.123258,30,39,9,,False
625,200169,2013-10-31 09:44:00,True,51.467185,"Ashley Crescent, Battersea",False,-0.152248,25,28,3,,False
626,300052,2013-10-31 11:12:00,True,51.475089,"Parsons Green Station, Parsons Green",False,-0.201968,50,56,4,,False
627,200206,2013-10-31 12:11:00,True,51.464688,"Grant Road Central, Clapham Junction",False,-0.173656,17,28,11,,False
628,300051,2013-11-01 15:25:00,True,51.46517,"Hibbert Street, Battersea",False,-0.180389,26,36,9,,False
629,300035,,True,51.535467,"Carnegie Street, King's Cross",False,-0.116191,35,40,4,,False
630,200126,2013-11-01 16:12:00,True,51.463489,"Usk Road, Clapham Junction",False,-0.182126,7,30,23,,False
631,200207,2013-11-04 17:00:00,True,51.47787,"Hartington Road, Stockwell",False,-0.126874,16,35,19,,False
632,200023,2013-11-03 10:56:00,True,51.468669,"Heath Road, Battersea",False,-0.146544,14,27,13,,False
633,200170,2013-11-05 12:13:00,True,51.462312,"Esmond Street, Putney",False,-0.211468,18,30,12,,False
634,200114,2013-11-05 14:20:00,True,51.474535,"Orbel Street, Battersea",False,-0.17021,13,26,13,,False
635,200210,2013-11-05 13:18:00,True,51.477684,"Westbridge Road, Battersea",False,-0.170329,4,28,24,,False
636,200043,2013-11-06 10:24:00,True,51.473036,"Bishop's Avenue, Fulham",False,-0.214749,13,46,32,,False
637,200059,2013-11-06 11:44:00,True,51.488108,"Crisp Road, Hammersmith",False,-0.226606,34,46,12,,False
638,200119,2013-11-06 15:07:00,True,51.465064,"Dorothy Road, Clapham Junction",False,-0.16375,17,28,11,,False
639,200188,2013-11-07 11:23:00,True,51.454752,"Neville Gill Close, Wandsworth",False,-0.195197,18,32,14,,False
640,200219,2013-11-07 12:30:00,True,51.46067,"Osiers Road, Wandsworth",False,-0.198735,4,30,26,,False
641,200097,2013-11-07 14:46:00,True,51.488144,"Beryl Road, Hammersmith",False,-0.222456,2,26,24,,False
642,200216,2013-11-07 15:34:00,True,51.497608,"Maclise Road, Olympia",False,-0.211455,2,26,24,,False
643,200204,2013-11-08 12:54:00,True,51.460951,"Northfields, Wandsworth",False,-0.200667,3,28,25,,False
644,200106,2013-11-08 13:43:00,True,51.459225,"Spanish Road, Clapham Junction",False,-0.180884,8,30,22,,False
645,200199,2013-11-08 15:31:00,True,51.470475,"Stanley Grove, Battersea",False,-0.15213,10,24,14,,False
646,200184,2013-11-18 08:32:00,True,51.479463,"Erin Close, Walham Green",False,-0.195777,1,24,23,,False
647,200112,2013-11-11 10:37:00,True,51.542118,"Cadogan Close, Victoria Park",False,-0.028941,14,22,8,,False
648,300019,2013-11-09 12:46:00,True,51.464786,"Felsham Road, Putney",False,-0.215618,8,18,10,,False
649,300033,2013-11-09 13:44:00,True,51.460717,"Putney Rail Station, Putney",False,-0.216526,8,20,12,,False
650,300031,2013-11-11 12:27:00,True,51.536384,"Islington Green, Angel",False,-0.102757,11,21,10,,False
651,300018,2013-11-11 14:27:00,True,51.487285,"Charing Cross Hospital, Hammersmith",False,-0.217995,12,21,9,,False
652,200129,2013-11-12 10:12:00,True,51.536392,"Charlotte Terrace, Angel",False,-0.112721,25,25,0,,False
653,200121,2013-11-12 11:05:00,True,51.539083,"Shoreditch Court, Haggerston",False,-0.070329,8,35,27,,False
654,200057,2013-11-12 11:34:00,True,51.536654,"Belford House, Haggerston",False,-0.07023,19,39,20,,False
655,200201,2013-11-13 11:48:00,True,51.476964,"Battersea Church Road, Battersea",False,-0.174347,4,25,20,,False
656,200077,2013-11-13 12:18:00,True,51.472876,"Vicarage Crescent, Battersea",False,-0.176267,6,30,24,,False
657,200213,2013-11-13 12:31:00,True,51.528681,"Durant Street, Bethnal Green",False,-0.06555,14,24,10,,False
658,200094,2013-11-13 15:50:00,True,51.515059,"St. Bride Street, Holborn",False,-0.105344,3,25,22,,False
659,200063,2013-11-14 15:38:00,True,51.45682,"Mexfield Road, East Putney",False,-0.202802,4,18,14,,False
660,200193,2013-11-14 09:22:00,True,51.502153,"Snowsfields, London Bridge",False,-0.083632,25,31,6,,False
661,200197,2013-11-14 13:28:00,True,51.490217,"Barons Court Station, West Kensington",False,-0.215087,11,32,20,,False
662,200217,2013-11-15 15:43:00,True,51.46161,"Disraeli Road, Putney",False,-0.216145,4,33,29,,False
663,200205,2013-11-15 10:09:00,True,51.463211,"Montserrat Road , Putney",False,-0.21555,16,23,7,,False
664,300045,2013-11-15 13:03:00,True,51.474392,"Albert Bridge Road, Battersea Park",False,-0.163347,12,20,8,,False
665,300028,2013-11-18 16:19:00,True,51.483356,"Everington Street, Fulham",False,-0.216305,3,31,28,,False
666,300056,2013-11-18 17:52:00,True,51.518541,"Mile End Stadium, Mile End",False,-0.034903,17,22,5,,False
667,200122,2013-11-18 11:37:00,True,51.541007,"Hawley Crescent, Camden Town",False,-0.14326,14,22,8,,False
668,300055,2013-11-19 12:50:00,True,51.473116,"Stewart's Road, Wandsworth Road",False,-0.137235,18,28,10,,False
669,300049,2013-11-19 13:41:00,True,51.51563,"Aylward Street, Stepney",False,-0.049067,17,22,5,,False
670,300048,2013-11-19 15:05:00,True,51.515427,"Stainsby Road , Poplar",False,-0.023565,10,24,14,,False
671,300024,2013-11-20 13:00:00,True,51.536585,"Dunston Road , Haggerston",False,-0.075885,17,43,26,,False
672,300040,2013-11-20 15:54:00,True,51.535716,"Ada Street, Hackney Central",False,-0.060291,43,45,2,,False
673,300011,2013-11-20 17:28:00,True,51.536424,"Victoria Park Road, Hackney Central",False,-0.054162,27,34,6,,False
674,300038,2013-11-21 09:24:00,True,51.487244,"Star Road, West Kensington",False,-0.205279,6,23,17,,False
675,300039,2013-11-21 10:08:00,True,51.536039,"Wendon Street, Old Ford",False,-0.026262,0,18,18,,False
676,300041,2013-11-21 10:10:00,True,51.524583,"Finnis Street, Bethnal Green",False,-0.058631,14,19,5,,False
677,300053,2013-11-21 12:03:00,True,51.46822,"Stephendale Road, Sands End",False,-0.190346,8,48,39,,False
678,300046,2013-11-22 13:03:00,True,51.457991,"Alma Road, Wandsworth",False,-0.184806,5,28,23,,False
679,300050,2013-11-22 13:40:00,True,51.477322,"Thessaly Road North, Wandsworth Road",False,-0.138748,17,28,11,,False
680,300047,2013-11-22 13:59:00,True,51.47505,"Alfreda Street, Battersea Park",False,-0.150908,3,22,19,,False
681,300054,2013-11-22 14:56:00,True,51.475698,"Chesilton Road, Fulham",False,-0.205876,19,23,4,,False
682,300044,2013-11-26 11:53:00,True,51.461999,"Putney Bridge Road, East Putney",False,-0.20624,7,29,22,,False
683,300043,2013-11-25 14:55:00,True,51.478939,"St. Peter's Terrace, Fulham",False,-0.208485,5,24,19,,False
684,300082,2013-11-22 15:03:00,True,51.492084,"Bridge Avenue, Hammersmith",False,-0.229116,7,18,11,,False
685,300095,2013-11-25 15:52:00,True,51.477276,"Michael Road, Walham Green",False,-0.18921,11,37,26,,False
686,300083,2013-11-26 09:27:00,True,51.506304,"Duke Street Hill, London Bridge",False,-0.087262,10,21,11,,False
687,300093,2013-11-26 10:14:00,True,51.505426,"Park Lane, Mayfair",False,-0.150817,15,18,3,,False
688,300094,2013-11-26 11:15:00,True,51.462305,"Plough Terrace, Clapham Junction",False,-0.175407,21,31,10,,False
689,200120,2013-11-25 12:38:00,True,51.464894,"Grant Road East, Clapham Junction",False,-0.173029,20,35,14,,False
690,300088,2013-11-26 13:35:00,True,51.50659,"Queensdale Road, Shepherd's Bush",False,-0.216104,8,28,20,,False
691,300086,2013-11-27 12:17:00,True,51.479932,"Fulham Broadway, Walham Green",False,-0.194116,18,26,8,,False
692,300087,2013-11-27 14:43:00,True,51.475142,"Imperial Road, Sands End",False,-0.187278,12,37,25,,False
693,300091,2013-11-28 09:30:00,True,51.481765,"Hortensia Road, West Brompton",False,-0.185273,15,28,13,,False
694,300084,2013-11-28 10:44:00,True,51.510928,"Sirdar Road, Avondale",False,-0.214594,15,26,11,,False
695,300085,2013-11-28 12:02:00,True,51.512981,"Freston Road, Avondale",False,-0.219486,19,23,3,,False
696,300090,2013-11-28 14:39:00,True,51.515108,"Blenheim Crescent, Ladbroke Grove",False,-0.208565,9,22,13,,False
697,300078,2013-11-29 11:15:00,True,51.460792,"Oxford Road, Putney",False,-0.212607,10,29,19,,False
698,300077,2013-11-29 12:56:00,True,51.467454,"Ingrave Street, Clapham Junction",False,-0.172293,8,30,22,,False
699,300075,2013-11-29 15:47:00,True,51.478169,"Upcerne Road, West Chelsea",False,-0.182435,18,29,11,,False
700,300076,2013-12-02 12:02:00,True,51.479573,"Lots Road, West Chelsea",False,-0.179038,12,24,12,,False
701,300089,2013-12-02 15:14:00,True,51.487964,"Ormonde Gate, Chelsea",False,-0.161765,2,24,22,,False
702,300092,2013-12-04 12:25:00,True,51.537277,"Hertford Road, De Beauvoir Town",False,-0.079201,12,25,13,,False
703,300081,2013-12-04 15:54:00,True,51.539328,"Haggerston Road, Haggerston ",False,-0.074284,32,37,5,,False
704,300080,2013-12-05 10:46:00,True,51.471095,"Culvert Road, Battersea",False,-0.15785,15,27,12,,False
705,300074,2013-12-05 13:40:00,True,51.516128,"Newton Street, Covent Garden",False,-0.120909,11,24,13,,False
706,300079,2013-12-06 11:31:00,True,51.458164,"Manfred Road, East Putney",False,-0.206002,9,29,20,,False
707,300006,2013-12-06 16:32:00,True,51.492636,"Hammersmith Town Hall, Hammersmith",False,-0.234094,11,28,17,,False
708,300067,2014-01-06 10:19:00,True,51.5129,"Grenfell Road, Avondale",False,-0.214762,0,24,24,,False
709,300058,2014-01-06 11:43:00,True,51.485121,"The Vale, Chelsea",False,-0.174971,16,24,8,,False
710,300073,2014-01-20 13:04:00,True,51.475153,"Prince of Wales Drive, Battersea Park",False,-0.159169,15,21,6,,False
711,300069,2014-01-07 11:31:00,True,51.487958,"Harcourt Terrace, West Brompton",False,-0.187404,8,24,15,,False
712,300057,2014-01-08 10:47:00,True,51.51787,"Westbourne Park Road, Portobello",False,-0.201005,9,23,14,,False
713,300072,2014-01-13 15:38:00,True,51.524561,"Broadley Terrace, Marylebone",False,-0.165668,5,18,13,,False
714,300071,2014-01-21 13:26:00,True,51.525269,"Rossmore Road, Marylebone",False,-0.163795,15,18,3,,False
715,300068,2014-01-15 10:30:00,True,51.483217,"Humbolt Road, Fulham",False,-0.21186,6,26,19,,False
716,200202,2014-02-10 13:30:00,True,51.500703,"Storey's Gate, Westminster",False,-0.129698,3,21,17,,False
717,300027,2014-02-10 14:37:00,True,51.520597,"Mile End Park Leisure Centre, Mile End",False,-0.032566,3,47,42,,False
718,200185,2014-02-17 10:38:00,True,51.462392,"St. John's Road, Clapham Junction",False,-0.168292,31,33,2,,False
719,300064,2014-02-21 12:49:00,True,51.467601,"Ranelagh Gardens, Fulham",False,-0.206827,8,39,31,,False
720,200079,2014-02-20 11:14:00,True,51.457529,"Ram Street, Wandsworth",False,-0.192165,9,25,16,,False
721,200177,2014-02-26 09:18:00,True,51.457059,"Santos Road, Wandsworth",False,-0.200806,11,30,19,,False
722,300065,2014-02-27 09:41:00,True,51.461343,"Clapham Common North Side, Clapham Common",False,-0.159322,21,37,16,,False
723,300001,2014-03-04 13:26:00,True,51.473611,"Sandilands Road, Walham Green",False,-0.191803,11,21,10,,False
724,300097,2014-03-06 09:48:00,True,51.491026,"Gwendwr Road, West Kensington",False,-0.209121,12,30,18,,False
725,300007,2014-03-05 11:20:00,True,51.509224,"Rifle Place, Avondale",False,-0.216016,18,21,3,,False
726,300015,2014-04-02 13:35:00,True,51.472509,"Binfield Road, Stockwell",False,-0.122831,31,35,4,,False
727,300096,2014-03-31 11:42:00,True,51.511891,"Tallis Street, Temple",False,-0.107349,11,24,12,,False
728,300098,2014-03-31 12:38:00,True,51.470131,"Hurlingham Park, Parsons Green",False,-0.20464,11,20,9,,False
729,300101,2014-03-31 13:52:00,True,51.496664,"Little Brook Green, Brook Green",False,-0.223868,18,33,15,,False
730,300099,2014-03-31 14:42:00,True,51.460333,"Abyssinia Close, Clapham Junction",False,-0.167029,13,20,7,,False
731,300100,2014-07-25 11:09:00,True,51.461923,"Limburg Road, Clapham Junction",False,-0.165297,5,21,16,,False
732,200072,2015-06-26 11:15:00,True,51.514449,"Houndsditch, Aldgate",False,-0.077178,1,28,26,,False
733,300070,2015-08-13 09:40:00,True,51.474665,"Imperial Wharf Station, Sands End",False,-0.183165,21,25,3,,False
734,300032,2015-11-02 17:29:00,True,51.495898,"Victoria & Albert Museum, South Kensington",False,-0.173009,19,30,11,,False
735,300210,2015-11-02 17:37:00,True,51.483911,"Halford Road, West Kensington",False,-0.197609,23,24,1,,False
736,300213,2015-11-26 09:21:00,True,51.540311,"Monier Road, Hackney Wick",False,-0.02163,8,27,18,,False
737,300200,2016-01-14 16:34:00,True,51.546326,"East Village, Queen Elizabeth Olympic Park",False,-0.009935,4,34,30,,False
738,300233,2016-01-04 11:54:00,True,51.54094,"Aquatic Centre, Queen Elizabeth Olympic Park",False,-0.01051,42,64,21,,False
739,300029,2016-01-04 14:36:00,True,51.549369,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",False,-0.015717,4,44,40,,False
740,300227,2016-01-04 09:45:00,True,51.546805,"Timber Lodge, Queen Elizabeth Olympic Park",False,-0.014691,11,35,23,,False
741,300021,2016-01-11 10:10:00,True,51.538718,"Podium, Queen Elizabeth Olympic Park",False,-0.011889,19,39,20,,False
742,300234,2016-01-13 12:17:00,True,51.541793,"Stratford Station, Stratford",False,-0.00481,18,28,9,,False
743,300214,2016-02-08 10:13:00,True,51.505461,"Blackfriars Road, Southwark",False,-0.10454,29,42,13,,False
744,300205,2016-03-31 12:46:00,True,51.528279,"Cromer Street, Bloomsbury",False,-0.119558,12,28,16,,False
745,300204,2016-02-25 12:44:00,True,51.474567,"Lansdowne Way Bus Garage, Stockwell",False,-0.12458,25,28,3,,False
746,300203,2016-02-29 11:19:00,True,51.527566,"Melton Street, Euston",False,-0.134849,27,28,0,,False
747,300201,2016-02-29 11:47:00,True,51.524,"Coram Street, Bloomsbury",False,-0.126409,17,29,12,,False
748,300211,2016-03-01 13:39:00,True,51.5293,"Ossulston Street, Somers Town",False,-0.128279,29,30,1,,False
749,300212,2016-06-01 14:33:00,True,51.530199,"Birkenhead Street, King's Cross",False,-0.122299,21,27,6,,False
750,300202,2016-06-02 15:08:00,True,51.497698,"Kings Gate House, Westminster",False,-0.137598,17,23,5,,False
751,300248,2016-03-04 15:59:00,True,51.481121,"Sopwith Way, Battersea Park",False,-0.149035,13,30,15,,False
752,300208,2016-03-24 13:04:00,True,51.505224,"Lavington Street, Bankside",False,-0.098031,9,29,20,,False
753,300209,2016-06-02 12:05:00,True,51.47659,"Albert Square, Stockwell",False,-0.118256,20,32,11,,False
754,300238,2016-06-01 14:31:00,True,51.505409,"Southwark Street, Bankside",False,-0.098341,8,23,15,,False
755,300243,2016-03-31 08:56:00,True,51.534667,"Good's Way, King's Cross",False,-0.125078,22,27,5,,False
756,300241,2016-09-01 10:51:00,True,51.53724,"Handyside Street, King's Cross",False,-0.124807,7,27,20,,False
757,300236,2016-06-23 22:00:00,True,51.5212,"Bevington Road West, North Kensington",False,-0.208888,14,24,10,,False
758,300207,2016-04-27 11:39:00,True,51.473486,"Stockwell Roundabout, Stockwell",False,-0.122555,26,33,7,,False
759,300240,2016-07-04 15:00:00,True,51.516277,"Lincoln's Inn Fields, Holborn",False,-0.118272,8,28,20,,False
760,300237,2016-06-03 09:40:00,True,51.506725,"Tate Modern, Bankside",False,-0.098807,1,30,29,,False
761,300228,2016-07-26 14:16:00,True,51.505703,"Westferry Circus, Canary Wharf",False,-0.027772,29,36,7,,False
762,300217,2016-07-20 10:00:00,True,51.548731,"Here East North, Queen Elizabeth Olympic Park",False,-0.022606,26,28,1,,False
763,300224,2016-07-04 11:12:00,True,51.487807,"New Spring Gardens Walk, Vauxhall",False,-0.122759,37,37,0,,False
764,300245,2016-06-02 13:21:00,True,51.471433,"Clapham Road, Lingham Street, Stockwell",False,-0.12367,23,30,7,,False
765,300231,2016-05-04 11:28:00,True,51.500089,"Lambeth Palace Road, Waterloo",False,-0.116628,19,35,16,,False
766,300219,2017-03-09 13:16:00,True,51.546532,"Here East South, Queen Elizabeth Olympic Park",False,-0.020597,10,28,18,,False
767,300232,2016-06-03 11:19:00,True,51.481335,"Riverlight South, Nine Elms",False,-0.138212,23,26,3,,False
768,300249,2016-05-19 13:21:00,True,51.503127,"One Tower Bridge, Bermondsey",False,-0.078655,9,13,4,,False
769,300246,2016-10-13 13:02:00,True,51.50621,"Belvedere Road 2, South Bank",False,-0.114842,25,38,13,,False
770,300239,2016-12-15 13:19:00,True,51.492807,"Victory Place, Walworth",False,-0.091938,14,24,9,,False
771,300221,2017-02-17 12:52:00,True,51.483507,"Battersea Power Station, Battersea Park",False,-0.147714,5,26,21,,False
772,300242,2017-07-20 13:48:00,True,51.496863,"Allington street, Westminster",False,-0.142943,22,28,5,,False
773,300226,2016-01-04 11:28:00,True,51.544836,"Copper Box Arena, Queen Elizabeth Olympic Park",False,-0.019524,10,33,23,,False
